Date,Close,Ticker
25-04-2023,75.43257141,M
26-04-2023,75.9394455,M
27-04-2023,75.70904541,M
28-04-2023,76.40024567,M
02-05-2023,76.58457184,M
03-05-2023,75.70904541,M
04-05-2023,76.40024567,M
05-05-2023,73.68153381,M
08-05-2023,75.61688995,M
09-05-2023,76.16984558,M
10-05-2023,76.40024567,M
11-05-2023,76.44631195,M
12-05-2023,75.43257141,M
15-05-2023,75.52472687,M
16-05-2023,74.87960052,M
17-05-2023,74.97176361,M
18-05-2023,74.51097107,M
19-05-2023,74.60312653,M
22-05-2023,75.24825287,M
23-05-2023,75.11000824,M
24-05-2023,74.32666016,M
25-05-2023,74.2345047,M
26-05-2023,77.96695709,M
29-05-2023,79.30326843,M
30-05-2023,77.59831238,M
31-05-2023,77.22969055,M
01-06-2023,76.26200867,M
02-06-2023,77.32183838,M
05-06-2023,77.27575684,M
06-06-2023,76.95320129,M
07-06-2023,77.73655701,M
08-06-2023,77.87480164,M
09-06-2023,77.69048309,M
12-06-2023,78.38167572,M
13-06-2023,78.38167572,M
14-06-2023,78.84247589,M
15-06-2023,78.15127563,M
16-06-2023,78.24343872,M
19-06-2023,77.96695709,M
20-06-2023,78.51989746,M
21-06-2023,77.46008301,M
22-06-2023,77.27575684,M
23-06-2023,75.01785278,M
26-06-2023,76.03160095,M
27-06-2023,75.8012085,M
28-06-2023,75.52472687,M
30-06-2023,75.61688995,M
03-07-2023,76.76888275,M
04-07-2023,77.04536438,M
05-07-2023,77.27575684,M
06-07-2023,77.82872009,M
07-07-2023,76.40024567,M
10-07-2023,76.81495667,M
11-07-2023,76.95320129,M
12-07-2023,78.01303101,M
13-07-2023,77.92087555,M
14-07-2023,82.29845428,M
17-07-2023,85.89267731,M
18-07-2023,85.66227722,M
19-07-2023,84.8328476,M
20-07-2023,85.01716614,M
21-07-2023,84.8328476,M
24-07-2023,84.92499542,M
25-07-2023,87.41329956,M
26-07-2023,87.45939636,M
27-07-2023,87.32115173,M
28-07-2023,87.87411499,M
31-07-2023,87.78195953,M
01-08-2023,88.10449982,M
02-08-2023,84.97108459,M
03-08-2023,86.86035156,M
04-08-2023,87.59763336,M
07-08-2023,87.45939636,M
08-08-2023,87.36723328,M
09-08-2023,89.25648499,M
10-08-2023,87.55154419,M
11-08-2023,86.90643311,M
14-08-2023,83.54261017,M
16-08-2023,82.16020966,M
17-08-2023,80.91605377,M
18-08-2023,79.99447632,M
21-08-2023,81.0542984,M
22-08-2023,81.83766174,M
23-08-2023,82.943573,M
24-08-2023,82.71317291,M
25-08-2023,81.33078003,M
28-08-2023,83.35829163,M
29-08-2023,85.47795868,M
30-08-2023,86.81426239,M
31-08-2023,86.76818848,M
01-09-2023,90.63889313,M
04-09-2023,96.16845703,M
05-09-2023,94.41742706,M
06-09-2023,93.17327881,M
07-09-2023,92.25167847,M
08-09-2023,92.62031555,M
11-09-2023,93.63407135,M
12-09-2023,87.92018127,M
13-09-2023,89.57904816,M
14-09-2023,91.51441956,M
15-09-2023,90.62998962,M
18-09-2023,89.32662201,M
20-09-2023,88.4887619,M
21-09-2023,87.55778503,M
22-09-2023,87.04575348,M
25-09-2023,86.81300354,M
26-09-2023,86.71990967,M
27-09-2023,86.58026123,M
28-09-2023,86.71990967,M
29-09-2023,90.49033356,M
03-10-2023,89.88520813,M
04-10-2023,87.97671509,M
05-10-2023,87.88362122,M
06-10-2023,88.39565277,M
09-10-2023,87.13885498,M
10-10-2023,90.30414581,M
11-10-2023,89.1869812,M
12-10-2023,92.86431885,M
13-10-2023,92.16609192,M
16-10-2023,93.4694519,M
17-10-2023,92.72467041,M
18-10-2023,91.70059967,M
19-10-2023,91.18856812,M
20-10-2023,88.11637115,M
23-10-2023,83.50804901,M
25-10-2023,85.32345581,M
26-10-2023,83.88043976,M
27-10-2023,84.90451813,M
30-10-2023,85.69584656,M
31-10-2023,85.88204193,M
01-11-2023,85.41654968,M
02-11-2023,86.95265961,M
03-11-2023,86.6268158,M
06-11-2023,88.39565277,M
07-11-2023,87.23194122,M
08-11-2023,87.51123047,M
09-11-2023,84.15973663,M
10-11-2023,84.99761963,M
13-11-2023,85.74237823,M
15-11-2023,87.37158203,M
16-11-2023,87.09230042,M
17-11-2023,86.34751892,M
20-11-2023,86.20787048,M
21-11-2023,87.23194122,M
22-11-2023,86.00861359,M
23-11-2023,85.58516693,M
24-11-2023,85.67927551,M
28-11-2023,86.57322693,M
29-11-2023,86.62028503,M
30-11-2023,86.57322693,M
01-12-2023,88.22000122,M
04-12-2023,91.23123932,M
05-12-2023,90.57253265,M
06-12-2023,93.39557648,M
07-12-2023,93.2073822,M
08-12-2023,91.70175171,M
11-12-2023,92.21930695,M
12-12-2023,91.23123932,M
13-12-2023,93.11328125,M
14-12-2023,98.10064697,M
15-12-2023,104.1701813,M
18-12-2023,108.6870499,M
19-12-2023,106.0051575,M
20-12-2023,98.14769745,M
21-12-2023,103.8878708,M
22-12-2023,108.3106384,M
26-12-2023,108.5458908,M
27-12-2023,110.8984146,M
28-12-2023,121.0143204,M
29-12-2023,124.1667023,M
01-01-2024,128.1189728,M
02-01-2024,130.8479156,M
03-01-2024,122.1905899,M
04-01-2024,122.8022461,M
05-01-2024,120.5438232,M
08-01-2024,116.4504089,M
09-01-2024,120.8731689,M
10-01-2024,122.9904404,M
11-01-2024,122.7081451,M
12-01-2024,123.6962051,M
15-01-2024,127.3190994,M
16-01-2024,130.7067566,M
17-01-2024,125.7193909,M
18-01-2024,123.5080109,M
19-01-2024,125.7664413,M
23-01-2024,119.2734375,M
24-01-2024,127.6014252,M
25-01-2024,132.7769775,M
29-01-2024,136.7763062,M
30-01-2024,137.0115662,M
31-01-2024,140.0698395,M
01-02-2024,138.3760223,M
02-02-2024,143.9750366,M
05-02-2024,146.5628357,M
06-02-2024,153.1499176,M
07-02-2024,151.6443024,M
08-02-2024,151.4090424,M
09-02-2024,148.20961,M
12-02-2024,134.7531128,M
13-02-2024,133.5768433,M
14-02-2024,146.7039795,M
15-02-2024,147.97435,M
16-02-2024,153.1499176,M
19-02-2024,151.1267548,M
20-02-2024,150.7973938,M
21-02-2024,148.0214081,M
22-02-2024,152.0677795,M
23-02-2024,151.4960785,M
26-02-2024,149.4951782,M
27-02-2024,148.065979,M
28-02-2024,145.0646515,M
29-02-2024,148.5900116,M
01-03-2024,153.2111206,M
04-03-2024,158.8803253,M
05-03-2024,158.3086243,M
06-03-2024,155.3072968,M
07-03-2024,155.4978638,M
11-03-2024,150.87677,M
12-03-2024,144.4929504,M
13-03-2024,129.724472,M
14-03-2024,134.7743378,M
15-03-2024,129.9626617,M
18-03-2024,132.5352631,M
19-03-2024,130.6296539,M
20-03-2024,131.2966003,M
21-03-2024,138.8713989,M
